temperature,best_length
200.0,44.62067800555107
180.0,44.62067800555107
162.0,44.62067800555107
145.8,40.45580825601097
131.22000000000003,40.45580825601097
118.09800000000003,40.45580825601097
106.28820000000003,40.29864945424899
95.65938000000003,40.29864945424899
86.09344200000002,40.29864945424899
77.48409780000003,40.29864945424899
69.73568802000003,40.29864945424899
62.762119218000024,40.29864945424899
56.485907296200025,40.29864945424899
50.83731656658002,40.29864945424899
45.75358490992202,40.29864945424899
41.17822641892982,40.29864945424899
37.06040377703684,40.29864945424899
33.35436339933316,40.29864945424899
30.018927059399843,40.29864945424899
27.01703435345986,39.266136016977306
24.315330918113872,39.266136016977306
21.883797826302487,39.266136016977306
19.695418043672237,39.266136016977306
17.725876239305013,34.16718239828619
15.953288615374511,34.16718239828619
14.35795975383706,34.16718239828619
12.922163778453355,34.16718239828619
11.62994740060802,34.16718239828619
10.466952660547218,34.16718239828619
9.420257394492497,34.16718239828619
8.478231655043247,34.16718239828619
7.630408489538922,34.16718239828619
6.86736764058503,34.16718239828619
6.180630876526528,34.16718239828619
5.562567788873875,34.16718239828619
5.006311009986487,34.16718239828619
4.5056799089878385,34.16718239828619
4.055111918089055,34.16718239828619
3.6496007262801493,34.16718239828619
3.2846406536521346,34.16718239828619
2.956176588286921,34.16718239828619
2.660558929458229,34.16718239828619
2.3945030365124063,34.16718239828619
2.1550527328611655,34.16718239828619
1.939547459575049,33.96056353229855
1.7455927136175442,33.96056353229855
1.57103344225579,33.96056353229855
1.413930098030211,33.51153634601181
1.2725370882271898,31.56536826961881
1.1452833794044708,31.56536826961881
1.0307550414640236,31.56536826961881
0.9276795373176213,31.56536826961881
0.8349115835858592,31.56536826961881
0.7514204252272733,31.56536826961881
0.676278382704546,31.56536826961881
0.6086505444340914,31.56536826961881
0.5477854899906822,31.56536826961881
0.493006940991614,31.56536826961881
0.44370624689245264,31.56536826961881
0.3993356222032074,31.56536826961881
0.35940205998288666,31.56536826961881
0.323461853984598,31.56536826961881
0.2911156685861382,31.56536826961881
0.26200410172752436,31.56536826961881
0.23580369155477193,31.56536826961881
0.21222332239929476,31.56536826961881
0.19100099015936528,31.56536826961881
0.17190089114342877,31.56536826961881
0.1547108020290859,31.56536826961881
0.13923972182617733,31.56536826961881
0.1253157496435596,31.56536826961881
0.11278417467920364,31.56536826961881
0.10150575721128327,31.56536826961881
0.09135518149015495,31.56536826961881
0.08221966334113946,31.56536826961881
0.07399769700702552,31.56536826961881
0.06659792730632297,31.56536826961881
0.05993813457569067,31.56536826961881
0.053944321118121606,31.56536826961881
0.048549889006309445,31.56536826961881
0.0436949001056785,31.56536826961881
0.039325410095110654,31.56536826961881
0.03539286908559959,31.56536826961881
0.03185358217703963,31.56536826961881
0.02866822395933567,31.56536826961881
0.025801401563402104,31.56536826961881
0.023221261407061895,31.56536826961881
0.020899135266355704,31.56536826961881
0.018809221739720133,31.56536826961881
0.01692829956574812,31.56536826961881
0.015235469609173307,31.56536826961881
0.013711922648255976,31.56536826961881
0.012340730383430379,31.56536826961881
0.011106657345087341,31.56536826961881
0.009995991610578608,31.56536826961881
0.008996392449520748,31.56536826961881
0.008096753204568673,31.56536826961881
0.007287077884111806,31.56536826961881
0.006558370095700625,31.56536826961881
0.005902533086130563,31.56536826961881
0.0053122797775175075,31.56536826961881
0.004781051799765757,31.56536826961881
0.004302946619789181,31.56536826961881
0.003872651957810263,31.56536826961881
0.0034853867620292366,31.56536826961881
0.003136848085826313,31.56536826961881
0.0028231632772436816,31.56536826961881
0.0025408469495193137,31.56536826961881
0.0022867622545673823,31.56536826961881
0.0020580860291106442,31.56536826961881
0.0018522774261995798,31.56536826961881
0.0016670496835796218,31.56536826961881
0.0015003447152216597,31.56536826961881
0.0013503102436994937,31.56536826961881
0.0012152792193295444,31.56536826961881
0.00109375129739659,31.56536826961881
