temperature,best_length
18.03005297295405,31.565368269618805
17.489151383765428,31.565368269618805
16.964476842252466,31.565368269618805
16.455542536984893,31.565368269618805
15.961876260875346,31.565368269618805
15.483019973049085,31.565368269618805
15.018529373857612,31.565368269618805
14.567973492641883,31.565368269618805
14.130934287862626,31.565368269618805
13.707006259226747,31.565368269618805
13.295796071449944,31.565368269618805
12.896922189306446,31.565368269618805
12.510014523627252,31.565368269618805
12.134714087918434,31.565368269618805
11.77067266528088,31.565368269618805
11.417552485322453,31.565368269618805
11.075025910762779,31.565368269618805
10.742775133439896,31.565368269618805
10.420491879436698,31.565368269618805
10.107877123053596,31.565368269618805
9.804640809361988,31.565368269618805
9.510501585081128,31.565368269618805
9.225186537528694,31.565368269618805
8.948430941402833,31.565368269618805
8.679978013160747,31.565368269618805
8.419578672765924,31.565368269618805
8.166991312582946,31.565368269618805
7.921981573205457,31.565368269618805
7.6843221260092935,31.565368269618805
7.453792462229014,31.565368269618805
7.230178688362144,31.565368269618805
7.013273327711279,31.565368269618805
6.802875127879941,31.565368269618805
6.598788874043542,31.565368269618805
6.400825207822236,31.565368269618805
6.208800451587569,31.565368269618805
6.022536438039942,31.565368269618805
5.841860344898743,31.565368269618805
5.66660453455178,31.565368269618805
5.496606398515227,31.565368269618805
5.33170820655977,31.565368269618805
5.171756960362977,31.565368269618805
5.016604251552088,31.565368269618805
4.866106124005525,31.565368269618805
4.72012294028536,31.565368269618805
4.5785192520767986,31.565368269618805
4.4411636745144945,31.565368269618805
4.307928764279059,31.565368269618805
4.178690901350687,31.565368269618805
4.053330174310166,31.565368269618805
3.931730269080861,31.565368269618805
3.8137783610084353,31.565368269618805
3.699365010178182,31.565368269618805
3.5883840598728365,31.565368269618805
3.4807325380766514,31.565368269618805
3.3763105619343516,31.565368269618805
3.275021245076321,31.565368269618805
3.1767706077240314,31.565368269618805
3.08146748949231,31.565368269618805
2.989023464807541,31.565368269618805
2.8993527608633145,31.565368269618805
2.812372178037415,31.565368269618805
2.7280010126962924,31.565368269618805
2.6461609823154033,31.565368269618805
2.566776152845941,31.565368269618805
2.489772868260563,31.565368269618805
2.415079682212746,31.565368269618805
2.3426272917463633,31.565368269618805
2.2723484729939725,31.565368269618805
2.204178018804153,31.565368269618805
2.1380526782400286,31.565368269618805
2.073911097892828,31.565368269618805
2.011693764956043,31.565368269618805
1.9513429520073617,31.565368269618805
1.8928026634471409,31.565368269618805
1.8360185835437266,31.565368269618805
1.7809380260374148,31.565368269618805
1.7275098852562922,31.565368269618805
1.6756845886986034,31.565368269618805
1.6254140510376451,31.565368269618805
1.5766516295065158,31.565368269618805
1.5293520806213203,31.565368269618805
1.4834715182026808,31.565368269618805
1.4389673726566004,31.565368269618805
1.3957983514769023,31.565368269618805
1.3539244009325953,31.565368269618805
1.3133066689046173,31.565368269618805
1.2739074688374787,31.565368269618805
1.2356902447723543,31.565368269618805
1.1986195374291837,31.565368269618805
1.1626609513063082,31.565368269618805
1.1277811227671188,31.565368269618805
1.0939476890841053,31.565368269618805
1.0611292584115821,31.565368269618805
1.0292953806592346,31.565368269618805
0.9984165192394576,31.565368269618805
0.9684640236622739,31.565368269618805
0.9394101029524057,31.565368269618805
0.9112277998638335,31.565368269618805
0.8838909658679185,31.565368269618805
0.8573742368918809,31.565368269618805
0.8316530097851245,31.565368269618805
0.8067034194915708,31.565368269618805
0.7825023169068236,31.565368269618805
0.7590272473996189,31.565368269618805
0.7362564299776303,31.565368269618805
0.7141687370783014,31.565368269618805
0.6927436749659523,31.565368269618805
0.6719613647169738,31.565368269618805
0.6518025237754645,31.565368269618805
0.6322484480622006,31.565368269618805
0.6132809946203346,31.565368269618805
0.5948825647817245,31.565368269618805
0.5770360878382728,31.565368269618805
0.5597250052031245,31.565368269618805
0.5429332550470307,31.565368269618805
0.5266452573956197,31.565368269618805
0.5108458996737512,31.565368269618805
0.49552052268353863,31.565368269618805
0.4806549070030325,31.565368269618805
0.4662352597929415,31.565368269618805
0.4522482019991532,31.565368269618805
0.4386807559391786,31.565368269618805
0.42552033326100325,31.565368269618805
0.41275472326317314,31.565368269618805
0.4003720815652779,31.565368269618805
0.3883609191183196,31.565368269618805
0.37671009154477003,31.565368269618805
0.3654087887984269,31.565368269618805
0.3544465251344741,31.565368269618805
0.3438131293804399,31.565368269618805
0.3334987354990267,31.565368269618805
0.3234937734340559,31.565368269618805
0.3137889602310342,31.565368269618805
0.3043752914241032,31.565368269618805
0.2952440326813801,31.565368269618805
0.2863867117009387,31.565368269618805
0.27779511034991056,31.565368269618805
0.26946125703941326,31.565368269618805
0.26137741932823083,31.565368269618805
0.2535360967483839,31.565368269618805
0.24593001384593238,31.565368269618805
0.2385521134305544,31.565368269618805
0.23139555002763776,31.565368269618805
0.2244536835268086,31.565368269618805
0.21772007302100435,31.565368269618805
0.2111884708303742,31.565368269618805
0.20485281670546296,31.565368269618805
0.19870723220429906,31.565368269618805
0.1927460152381701,31.565368269618805
0.18696363478102498,31.565368269618805
0.18135472573759423,31.565368269618805
0.1759140839654664,31.565368269618805
0.1706366614465024,31.565368269618805
0.16551756160310735,31.565368269618805
0.16055203475501412,31.565368269618805
0.15573547371236368,31.565368269618805
0.15106340950099276,31.565368269618805
0.14653150721596298,31.565368269618805
0.14213556199948407,31.565368269618805
0.13787149513949953,31.565368269618805
0.13373535028531455,31.565368269618805
0.12972328977675512,31.565368269618805
0.12583159108345246,31.565368269618805
0.12205664335094889,31.565368269618805
0.11839494405042042,31.565368269618805
0.1148430957289078,31.565368269618805
0.11139780285704057,31.565368269618805
0.10805586877132935,31.565368269618805
0.10481419270818947,31.565368269618805
0.10166976692694378,31.565368269618805
0.09861967391913547,31.565368269618805
0.0956610837015614,31.565368269618805
0.09279125119051455,31.565368269618805
0.09000751365479912,31.565368269618805
0.08730728824515514,31.565368269618805
0.08468806959780048,31.565368269618805
0.08214742750986646,31.565368269618805
0.07968300468457047,31.565368269618805
0.07729251454403335,31.565368269618805
0.07497373910771235,31.565368269618805
0.07272452693448098,31.565368269618805
0.07054279112644654,31.565368269618805
0.06842650739265314,31.565368269618805
0.06637371217087355,31.565368269618805
0.06438250080574734,31.565368269618805
0.062451025781574916,31.565368269618805
0.06057749500812767,31.565368269618805
0.05876017015788384,31.565368269618805
0.05699736505314732,31.565368269618805
0.0552874441015529,31.565368269618805
0.053628820778506316,31.565368269618805
0.05201995615515113,31.565368269618805
0.05045935747049659,31.565368269618805
0.04894557674638169,31.565368269618805
0.04747720944399024,31.565368269618805
0.04605289316067053,31.565368269618805
0.04467130636585041,31.565368269618805
0.0433311671748749,31.565368269618805
0.04203123215962865,31.565368269618805
0.04077029519483979,31.565368269618805
0.039547186338994594,31.565368269618805
0.038360770748824755,31.565368269618805
0.03720994762636001,31.565368269618805
0.03609364919756921,31.565368269618805
0.03501083972164213,31.565368269618805
0.033960514529992866,31.565368269618805
0.03294169909409308,31.565368269618805
0.03195344812127029,31.565368269618805
0.030994844677632177,31.565368269618805
0.03006499933730321,31.565368269618805
0.029163049357184116,31.565368269618805
0.02828815787646859,31.565368269618805
0.02743951314017453,31.565368269618805
0.026616327745969295,31.565368269618805
0.025817837913590217,31.565368269618805
0.02504330277618251,31.565368269618805
0.024292003692897034,31.565368269618805
0.02356324358211012,31.565368269618805
0.02285634627464682,31.565368269618805
0.022170655886407414,31.565368269618805
0.02150553620981519,31.565368269618805
0.020860370123520735,31.565368269618805
0.020234559019815114,31.565368269618805
0.01962752224922066,31.565368269618805
0.01903869658174404,31.565368269618805
0.018467535684291717,31.565368269618805
0.017913509613762965,31.565368269618805
0.017376104325350077,31.565368269618805
0.016854821195589575,31.565368269618805
0.016349176559721887,31.565368269618805
0.01585870126293023,31.565368269618805
0.015382940225042321,31.565368269618805
0.014921452018291051,31.565368269618805
0.01447380845774232,31.565368269618805
0.01403959420401005,31.565368269618805
0.013618406377889747,31.565368269618805
0.013209854186553054,31.565368269618805
0.012813558560956463,31.565368269618805
0.012429151804127769,31.565368269618805
0.012056277250003935,31.565368269618805
0.011694588932503816,31.565368269618805
0.011343751264528702,31.565368269618805
0.01100343872659284,31.565368269618805
0.010673335564795055,31.565368269618805
0.010353135497851204,31.565368269618805
0.010042541432915667,31.565368269618805
0.009741265189928197,31.565368269618805
0.00944902723423035,31.565368269618805
0.00916555641720344,31.565368269618805
0.008890589724687337,31.565368269618805
0.008623872032946716,31.565368269618805
0.008365155871958314,31.565368269618805
0.008114201195799564,31.565368269618805
0.007870775159925576,31.565368269618805
0.007634651905127809,31.565368269618805
0.007405612347973974,31.565368269618805
0.007183443977534755,31.565368269618805
0.006967940658208712,31.565368269618805
0.00675890243846245,31.565368269618805
0.006556135365308576,31.565368269618805
0.006359451304349319,31.565368269618805
0.006168667765218839,31.565368269618805
0.0059836077322622735,31.565368269618805
0.005804099500294405,31.565368269618805
0.005629976515285573,31.565368269618805
0.0054610772198270055,31.565368269618805
0.005297244903232195,31.565368269618805
0.005138327556135229,31.565368269618805
0.004984177729451172,31.565368269618805
0.004834652397567636,31.565368269618805
0.004689612825640606,31.565368269618805
0.004548924440871388,31.565368269618805
0.004412456707645247,31.565368269618805
0.004280083006415889,31.565368269618805
0.004151680516223413,31.565368269618805
0.00402713010073671,31.565368269618805
0.0039063161977146085,31.565368269618805
0.00378912671178317,31.565368269618805
0.003675452910429675,31.565368269618805
0.0035651893231167845,31.565368269618805
0.003458233643423281,31.565368269618805
0.0033544866341205827,31.565368269618805
0.003253852035096965,31.565368269618805
0.003156236474044056,31.565368269618805
0.0030615493798227342,31.565368269618805
0.0029697028984280523,31.565368269618805
0.0028806118114752107,31.565368269618805
0.0027941934571309546,31.565368269618805
0.0027103676534170258,31.565368269618805
0.002629056623814515,31.565368269618805
0.0025501849251000795,31.565368269618805
0.002473679377347077,31.565368269618805
0.002399468996026665,31.565368269618805
0.0023274849261458647,31.565368269618805
0.0022576603783614887,31.565368269618805
0.002189930567010644,31.565368269618805
0.0021242326500003246,31.565368269618805
0.002060505670500315,31.565368269618805
0.0019986905003853053,31.565368269618805
0.001938729785373746,31.565368269618805
0.0018805678918125336,31.565368269618805
0.0018241508550581576,31.565368269618805
0.001769426329406413,31.565368269618805
0.0017163435395242204,31.565368269618805
0.0016648532333384937,31.565368269618805
0.0016149076363383389,31.565368269618805
0.0015664604072481887,31.565368269618805
0.001519466595030743,31.565368269618805
0.0014738825971798205,31.565368269618805
0.0014296661192644258,31.565368269618805
0.001386776135686493,31.565368269618805
0.0013451728516158982,31.565368269618805
0.0013048176660674213,31.565368269618805
0.0012656731360853985,31.565368269618805
0.0012277029420028366,31.565368269618805
0.0011908718537427514,31.565368269618805
0.0011551456981304688,31.565368269618805
0.0011204913271865547,31.565368269618805
0.001086876587370958,31.565368269618805
0.0010542702897498291,31.565368269618805
0.0010226421810573343,31.565368269618805
